id_ligne,id_commande,id_produit,quantite
170960,33194,1329,4
170961,14589,1034,2
170962,298,113,4
170963,26816,947,6
170964,19933,79,10
170965,20062,1491,3
170966,2925,571,7
170967,12488,978,3
170968,48221,1456,4
170969,16217,1096,7
170970,10904,467,9
170971,49660,1262,4
170972,44431,390,7
170973,24275,1341,8
170974,47272,785,2
170975,25040,1364,3
170976,48249,1340,2
170977,33629,1153,10
170978,17772,437,3
170979,24767,1675,6
170980,31405,1268,6
170981,26036,553,8
170982,14702,1716,6
170983,5462,606,7
170984,3437,380,10
170985,28932,563,4
170986,30924,924,9
170987,13092,1251,6
170988,49968,494,9
170989,15573,642,5
170990,23238,1604,3
170991,6658,527,6
170992,17564,482,5
170993,21298,629,4
170994,44778,1329,7
170995,1635,951,4
170996,32809,1280,1
170997,39858,547,4
170998,39837,45,9
170999,9666,1943,7
171000,18547,1825,1
171001,26619,1015,8
171002,18016,818,2
171003,14369,1864,10
171004,46094,911,9
171005,33509,181,6
171006,33036,158,2
171007,1226,1353,1
171008,49356,1786,3
171009,43779,327,2
171010,16881,1182,3
171011,38144,929,1
171012,45674,1182,2
171013,39888,630,6
171014,49387,311,7
171015,46814,1126,1
171016,4884,762,1
171017,36278,794,4
171018,5866,495,4
171019,22120,1684,7
171020,49632,1252,10
171021,6378,1770,5
171022,11611,1646,3
171023,30266,94,3
171024,44594,439,3
171025,8775,206,4
171026,41737,1696,9
171027,1259,1082,8
171028,4278,621,10
171029,19168,1065,3
171030,21798,1308,5
171031,4980,1115,6
171032,12594,192,7
171033,44738,1675,8
171034,6654,811,2
171035,33502,565,1
171036,17478,651,9
171037,37034,1653,1
171038,11361,599,5
171039,15084,463,8
171040,48694,80,5
171041,41583,1744,3
171042,38662,856,10
171043,29812,1847,2
171044,41072,392,5
171045,8953,1114,10
171046,26451,410,9
171047,35280,300,6
171048,28623,898,7
171049,7355,313,2
171050,23632,1952,9
171051,44739,1436,8
171052,17807,1748,3
171053,46516,1220,7
171054,49353,832,2
171055,22399,1044,4
171056,14597,1795,1
171057,19504,1100,6
171058,13687,67,6
171059,30894,1353,5
171060,41293,1233,9
171061,30269,1658,6
171062,40693,1330,4
171063,13296,1501,5
171064,37219,222,9
171065,47045,63,7
171066,2393,1523,1
171067,11450,1972,3
171068,21763,68,6
171069,16985,1373,1
171070,39004,400,3
171071,44353,662,1
171072,8038,1350,9
171073,5204,1524,10
171074,13062,1683,10
171075,27863,339,4
171076,30096,1486,6
171077,21112,880,7
171078,46574,1944,1
171079,14065,391,7
171080,32418,195,4
171081,29145,1152,8
171082,594,71,4
171083,30212,777,8
171084,38181,400,7
171085,32158,1445,5
171086,8804,873,3
171087,18513,1256,10
171088,26605,1069,8
171089,30925,1659,8
171090,21930,1395,6
171091,43426,1218,4
171092,39704,522,8
171093,16029,1937,4
171094,9199,98,10
171095,32613,1795,1
171096,31289,1361,9
171097,23831,1537,2
171098,4898,743,9
171099,32119,903,8
171100,35486,451,2
171101,49160,1390,10
171102,4504,579,6
171103,48898,1385,9
171104,27783,459,5
171105,46199,641,6
171106,26423,1110,6
171107,24792,800,2
171108,45085,308,7
171109,29641,219,3
171110,37172,1577,2
171111,21612,1950,8
171112,18774,621,9
171113,17874,1988,1
171114,33386,41,2
171115,47410,670,4
171116,31172,446,2
171117,22253,1265,7
171118,14013,1102,9
171119,42790,754,1
171120,6151,1472,5
171121,28616,629,9
171122,28706,133,4
171123,33644,1905,6
171124,6148,400,10
171125,28370,1015,7
171126,31299,1334,9
171127,45757,800,9
171128,16130,776,5
171129,17000,1454,6
171130,8429,1292,4
171131,33368,620,3
171132,20077,17,2
171133,28690,1688,10
171134,16991,548,7
171135,47505,1195,9
171136,21002,517,7
171137,19013,53,10
171138,31925,883,1
171139,22692,1252,2
171140,40317,923,9
171141,33394,533,9
171142,39591,8,7
171143,25310,548,5
171144,47563,1885,10
171145,2635,1571,3
171146,38324,678,10
171147,26452,1326,9
171148,37642,445,9
171149,26196,851,5
171150,19213,916,10
171151,17958,1811,5
171152,31455,841,3
171153,35684,583,10
171154,39901,1845,9
171155,2007,1744,4
171156,47461,482,10
171157,6398,771,5
171158,567,584,2
171159,8434,1256,4
171160,39653,638,8
171161,10379,439,7
171162,151,1772,4
171163,20916,757,4
171164,17513,1410,4
171165,13860,933,10
171166,7051,1859,2
171167,8804,1297,4
171168,33415,339,8
171169,22516,527,5
171170,17254,1770,3
171171,13777,1182,4
171172,8959,260,8
171173,2523,1769,4
171174,10092,1079,10
171175,18640,923,9
171176,26726,366,8
171177,16135,1895,7
171178,44465,944,9
171179,49465,1793,1
171180,17703,994,7
171181,22262,341,9
171182,1314,1203,8
171183,12415,1351,1
171184,41244,651,4
171185,43972,1503,3
171186,24926,724,8
171187,41069,1934,9
171188,18246,557,6
171189,2077,1456,8
171190,36508,1574,6
171191,13509,716,10
171192,38114,388,10
171193,5363,507,2
171194,9698,1023,6
171195,32100,564,2
171196,17963,1203,10
171197,15978,328,2
171198,260,1831,5
171199,24585,288,1
171200,21810,1230,10
171201,40793,1862,8
171202,7942,549,9
171203,42262,1454,8
171204,43383,1175,5
171205,24822,1709,1
171206,12412,102,9
171207,504,1419,1
171208,45317,1831,9
171209,3477,648,1
171210,27837,1092,6
171211,20973,739,9
171212,36175,1562,9
171213,49038,1480,7
171214,22188,1757,3
171215,13772,1402,6
171216,31571,243,3
171217,36802,888,9
171218,7240,6,10
171219,28649,1234,6
171220,39300,116,6
171221,12715,161,6
171222,21419,1472,4
171223,31946,131,6
171224,24209,1685,1
171225,47206,1976,9
171226,1733,1869,6
171227,21450,3,3
171228,12450,1772,5
171229,44116,902,5
171230,24204,1142,4
171231,32791,805,7
171232,25977,776,10
171233,49129,946,10
171234,31619,1113,8
171235,20303,1881,1
171236,37581,1545,2
171237,27703,345,9
171238,32269,337,9
171239,33671,336,1
171240,48840,39,4
171241,29725,1626,7
171242,39621,1548,9
171243,11020,761,9
171244,31604,756,3
171245,44853,334,2
171246,3744,136,7
171247,3380,1888,6
171248,49301,1524,10
171249,9856,1200,10
171250,6840,4,5
171251,44591,1415,8
171252,48415,1838,5
171253,44806,1530,7
171254,42518,1928,1
171255,30699,510,1
171256,43767,732,1
171257,26377,1274,6
171258,213,1308,7
171259,10936,765,8
171260,14699,1458,10
171261,48170,955,2
171262,2509,596,9
171263,15028,1852,5
171264,45815,754,1
171265,47241,771,9
171266,33715,921,2
171267,24174,658,3
171268,46987,867,10
171269,38126,839,9
171270,38316,606,8
171271,39121,302,7
171272,43916,489,5
171273,27404,1906,10
171274,11824,1464,5
171275,191,1377,4
171276,3664,432,8
171277,10485,1471,1
171278,22773,252,7
171279,7697,1447,8
171280,6979,601,2
171281,7062,905,8
171282,29961,1552,3
171283,17908,1558,9
171284,15918,1802,8
171285,24496,1817,10
171286,21961,1886,9
171287,44007,1139,2
171288,29900,715,4
171289,19998,707,6
171290,5316,136,5
171291,35768,9,3
171292,48766,1739,5
171293,19363,759,9
171294,4209,1055,5
171295,18830,849,2
171296,48870,1149,4
171297,32215,592,7
171298,6340,463,7
171299,48077,1080,10
171300,21684,1066,2
171301,10845,1748,1
171302,52,460,4
171303,4158,928,2
171304,38907,1821,5
171305,12576,923,3
171306,21190,807,8
171307,38622,585,2
171308,37968,356,8
171309,45178,942,4
171310,14189,1369,2
171311,23899,274,5
171312,48129,36,7
171313,27372,1858,5
171314,48006,1373,8
171315,20191,142,8
171316,38397,372,2
171317,9315,1799,1
171318,11631,1937,10
171319,27863,976,10
171320,6147,799,8
171321,23406,832,1
171322,6788,1107,4
171323,30096,1238,6
171324,42313,67,1
171325,31339,1118,3
171326,48089,225,9
171327,27678,1114,6
171328,26710,921,2
171329,18308,687,7
171330,6431,385,4
171331,42815,1458,10
171332,1994,1808,8
171333,24050,689,4
171334,8202,844,7
171335,21945,1140,6
171336,43718,499,3
171337,27960,1833,2
171338,2368,1491,10
171339,4851,994,8
171340,19389,462,8
171341,34236,38,9
171342,15461,1411,10
171343,44761,730,5
171344,10289,667,3
171345,45340,93,2
171346,19578,1879,2
171347,21837,111,5
171348,3294,860,9
171349,24907,1544,4
171350,10831,1990,4
171351,4640,1767,9
171352,22635,1243,10
171353,11092,1299,5
171354,3703,167,1
171355,39410,1752,7
171356,42125,639,6
171357,32350,297,8
171358,28343,513,3
171359,13757,197,9
171360,9411,498,2
171361,12905,1932,7
171362,27422,269,2
171363,16566,1899,6
171364,3377,1783,7
171365,9661,1693,3
171366,31868,1121,2
171367,28651,1083,2
171368,47972,440,5
171369,33530,37,2
171370,43971,310,2
171371,12148,30,9
171372,33323,953,2
171373,7605,1257,4
171374,22991,427,9
171375,32347,1839,8
171376,49703,763,9
171377,34521,503,5
171378,40450,1513,9
171379,131,1139,8
171380,44426,1676,7
171381,309,1935,8
171382,42470,1355,8
171383,905,1142,7
171384,30564,1824,5
171385,15559,974,8
171386,23640,177,8
171387,48226,1199,6
171388,17717,1401,8
171389,33855,1996,4
171390,27113,1976,10
171391,6493,939,10
171392,15349,1177,6
171393,7251,479,1
171394,8131,206,5
171395,40796,1865,7
171396,17202,1568,5
171397,41032,1135,9
171398,2052,713,8
171399,35753,835,1
171400,18253,45,10
171401,5852,1772,2
171402,20527,393,9
171403,11576,597,4
171404,14360,546,10
171405,12816,1425,1
171406,26258,699,5
171407,27397,1076,8
171408,39428,1332,1
171409,42123,807,3
171410,22165,1224,9
171411,11385,87,3
171412,37706,512,7
171413,48319,380,6
171414,14484,1274,4
171415,17311,1325,6
171416,47167,723,8
171417,30022,532,7
171418,22335,1175,6
171419,11712,717,8
171420,2537,485,4
171421,42508,1441,4
171422,20532,373,6
171423,6268,1053,9
171424,2872,1228,10
171425,8750,1242,5
171426,24012,1304,5
171427,516,495,3
171428,29646,1897,4
171429,15741,84,10
171430,13830,271,9
171431,48039,1800,6
171432,7868,182,4
171433,4996,898,5
171434,9975,909,7
171435,32109,1146,2
171436,237,1578,1
171437,12841,1611,8
171438,3252,951,9
171439,3078,609,4
171440,36048,1984,7
171441,30927,83,1
171442,27515,267,9
171443,47958,70,4
171444,4952,830,5
171445,28954,1326,6
171446,19166,1349,6
171447,25667,973,7
171448,37383,1127,10
171449,40115,570,1
171450,1585,1917,8
171451,33441,82,4
171452,30249,1559,5
171453,43641,551,2
171454,24122,1374,1
171455,33652,1511,6
171456,44946,723,7
171457,6402,1621,2
171458,36230,173,8
171459,33869,607,10
171460,41759,812,1
171461,42336,1059,9
171462,32750,1595,1
171463,25156,621,6
171464,16141,1532,7
171465,30419,1505,8
171466,46199,1737,10
171467,315,1425,4
171468,32232,169,8
171469,46995,612,6
171470,37844,1332,7
171471,28523,495,2
171472,9430,1010,8
171473,36851,1782,3
171474,2193,1998,1
171475,18154,1184,4
171476,17418,1834,7
171477,39109,161,7
171478,42108,254,7
171479,26378,612,6
171480,31508,34,2
171481,47819,1359,4
171482,3533,1640,6
171483,40338,1225,5
171484,1789,1071,7
171485,36818,1407,3
171486,12242,459,10
171487,22604,1060,6
171488,40412,617,5
171489,43184,453,9
171490,10039,1243,3
171491,18178,1863,8
171492,1583,1094,9
171493,2735,1836,8
171494,23245,1037,5
171495,38165,671,2
171496,47930,1146,5
171497,13342,15,8
171498,30500,1971,4
171499,48540,970,7
171500,3588,1777,9
171501,29441,270,1
171502,19456,1708,5
171503,21235,606,5
171504,45200,527,6
171505,6922,137,7
171506,22371,396,6
171507,1613,322,4
171508,2041,84,6
171509,46689,108,6
171510,44157,1152,10
171511,380,1744,8
171512,24894,62,2
171513,39795,810,7
171514,1268,722,9
171515,3629,1507,5
171516,26968,788,7
171517,154,430,2
171518,37206,1046,7
171519,1506,810,9
171520,20414,624,7
171521,6137,1968,4
171522,25229,926,1
171523,11614,196,8
171524,9333,686,9
171525,13609,248,9
171526,23249,31,9
171527,41446,1956,2
171528,13508,752,7
171529,32269,826,9
171530,4258,891,1
171531,41788,1597,6
171532,31290,801,10
171533,14179,180,10
171534,36177,694,4
171535,20449,5,9
171536,10810,5,4
171537,3339,45,1
171538,16849,1900,5
171539,44703,676,6
171540,48014,1084,10
171541,30002,1597,8
171542,17956,1358,9
171543,34751,429,4
171544,3089,1027,1
171545,15726,1413,8
171546,23768,27,1
171547,26819,564,1
171548,45134,481,1
171549,10372,658,7
171550,37911,389,2
171551,21262,1197,4
171552,42644,43,4
171553,9048,1225,8
171554,25354,384,10
171555,20617,915,6
171556,38762,1958,10
171557,49275,402,8
171558,32041,685,9
171559,30708,836,9
171560,6697,1033,5
171561,41344,1447,8
171562,42412,823,10
171563,8714,217,1
171564,11279,1897,2
171565,5074,1170,10
171566,6316,1238,5
171567,17440,534,6
171568,16176,688,7
171569,49080,1653,1
171570,33159,1500,2
171571,29706,1870,1
171572,39980,1526,10
171573,4227,437,2
171574,14530,1538,1
171575,2707,615,7
171576,10299,15,3
171577,45265,1193,8
171578,34695,1685,6
171579,15595,494,3
171580,37867,1940,2
171581,11370,1576,6
171582,39486,1888,7
171583,25120,149,5
171584,31806,742,7
171585,17409,1767,5
171586,14194,1349,1
171587,5152,1623,2
171588,12957,878,3
171589,44173,1062,7
171590,28908,767,1
171591,14872,1926,9
171592,1773,1777,3
171593,45455,1160,3
171594,4987,581,6
171595,19940,878,8
171596,2026,1794,3
171597,17987,1032,1
171598,29715,1042,5
171599,35610,1851,9
171600,37119,1931,9
171601,12121,102,7
171602,23691,995,3
171603,30404,51,7
171604,21421,901,8
171605,36501,1798,6
171606,26199,1725,2
171607,34605,1523,4
171608,37724,187,6
171609,33705,371,5
171610,47431,1285,6
171611,44217,577,7
171612,29490,1685,5
171613,48805,212,7
171614,49667,570,4
171615,20793,895,7
171616,28994,1821,7
171617,5764,604,8
171618,12165,1625,8
171619,29323,545,5
171620,6971,1065,2
171621,46449,1822,8
171622,18319,1895,5
171623,43221,658,5
171624,29041,613,3
171625,26151,1176,8
171626,26098,433,10
171627,478,1262,7
171628,42745,406,4
171629,35653,1737,9
171630,1981,568,6
171631,37385,683,4
171632,4921,1287,5
171633,9590,537,2
171634,39739,1598,4
171635,2709,625,10
171636,49801,758,3
171637,39738,187,3
171638,6557,251,3
171639,19336,699,9
171640,15426,985,8
171641,28170,144,3
171642,23081,722,1
171643,37190,1838,1
171644,39766,806,10
171645,15568,1645,1
171646,904,802,6
171647,27035,215,1
171648,11443,1908,6
171649,8329,2,6
171650,3241,1731,1
171651,10088,1681,6
171652,44604,1296,3
171653,26754,1478,9
171654,22504,14,7
171655,15568,1719,8
171656,28959,1977,1
171657,17095,1901,4
171658,14180,6,2
171659,44063,868,1
171660,21555,1950,1
171661,41835,279,8
171662,12995,488,4
171663,41921,237,10
171664,29731,391,9
171665,4029,323,5
171666,39535,1057,7
171667,30340,1740,6
171668,19289,1484,3
171669,8942,1088,5
171670,13724,1707,9
171671,43309,1791,9
171672,8883,299,2
171673,40538,1222,9
171674,20120,1207,2
171675,35859,974,9
171676,23467,70,5
171677,8133,281,1
171678,42438,1292,10
171679,10573,958,8
171680,27447,205,4
171681,47430,598,9
171682,10171,711,4
171683,25105,920,4
171684,8406,674,1
171685,43645,794,8
171686,49041,632,8
171687,12676,386,2
171688,10587,1964,3
171689,18396,1993,7
171690,14402,1790,7
171691,42145,358,8
171692,42197,272,5
171693,1567,1124,10
171694,44238,1821,7
171695,2277,1607,5
171696,3461,275,4
171697,49830,1062,6
171698,16641,1679,1
171699,18373,228,5
171700,30848,1875,6
171701,8848,394,4
171702,29455,213,5
171703,35152,1706,7
171704,3124,1985,3
171705,33489,1360,8
171706,14597,1506,7
171707,49915,1024,7
171708,20381,1906,2
171709,10243,1876,9
171710,2769,833,5
171711,601,1713,4
171712,19826,495,4
171713,39162,457,6
171714,9580,1590,10
171715,34664,181,6
171716,46741,967,7
171717,4154,1343,5
171718,49302,1492,2
171719,44847,473,5
171720,37840,901,10
171721,9478,1585,1
171722,8480,773,3
171723,6325,1522,3
171724,4251,781,6
171725,37132,1112,7
171726,27898,144,4
171727,32953,1954,5
171728,32497,301,4
171729,27309,53,7
171730,8612,493,6
171731,35487,659,7
171732,12960,360,5
171733,37320,390,4
171734,22433,1550,9
171735,43741,229,7
171736,45042,1785,3
171737,11095,407,8
171738,17101,737,2
171739,15771,966,6
171740,5022,180,8
171741,43448,451,8
171742,34600,229,10
171743,34271,185,2
171744,43534,1966,3
171745,9494,1903,3
171746,10200,1165,7
171747,32713,293,10
171748,48479,1550,10
171749,38809,1762,3
171750,2601,726,5
171751,26732,1751,3
171752,29986,927,8
171753,13913,749,5
171754,4123,632,4
171755,29763,1611,10
171756,2733,749,8
171757,22970,343,3
171758,10364,1047,5
171759,7920,811,2
171760,24410,719,8
171761,20590,649,6
171762,7031,1571,6
171763,7190,626,4
171764,17502,1833,5
171765,43194,890,8
171766,24237,1155,6
171767,3464,117,2
171768,3316,1269,10
171769,41370,1149,8
171770,49615,793,1
171771,17713,1821,3
171772,25664,1304,6
171773,38647,1701,8
171774,39042,979,2
171775,16583,1057,8
171776,14346,1909,9
171777,1099,604,7
171778,30310,4,6
171779,1075,713,3
171780,19561,1678,7
171781,40125,571,10
171782,20483,1232,10
171783,30671,898,10
171784,31830,415,5
171785,17693,1445,9
171786,43306,507,8
171787,29829,1721,7
171788,14518,1789,9
171789,24515,23,8
171790,38396,1726,4
171791,8636,1818,2
171792,20901,347,2
171793,28501,1433,3
171794,6319,959,8
171795,35601,1380,4
171796,13172,1177,6
171797,46059,204,6
171798,42530,290,4
171799,47617,478,6
171800,33542,572,8
171801,23492,437,7
171802,19589,815,4
171803,21889,1487,5
171804,9619,1456,3
171805,44805,1299,8
171806,31988,1922,10
171807,10165,1238,10
171808,46831,1567,3
171809,44273,514,1
171810,23328,610,3
171811,49138,1419,6
171812,24637,639,8
171813,27218,1777,8
171814,3747,1315,5
171815,46371,912,6
171816,40501,1663,6
171817,47897,136,2
171818,39129,1835,6
171819,15442,1964,10
171820,27834,1886,6
171821,12637,1883,9
171822,4429,1288,9
171823,17463,1900,6
171824,32376,1362,4
171825,25197,1460,6
171826,13422,1609,3
171827,22791,303,2
171828,49775,1308,3
171829,17939,1387,8
171830,27047,623,2
171831,49084,1450,9
171832,39547,1397,5
171833,5357,116,10
171834,44847,307,10
171835,5079,158,7
171836,48841,1430,10
171837,14172,1161,4
171838,35075,963,4
171839,26719,327,4
171840,48449,961,1
171841,20255,1137,10
171842,33918,1095,6
171843,27178,992,2
171844,24646,1104,2
171845,43822,217,8
171846,45524,1704,7
171847,32234,1932,2
171848,34521,788,8
171849,25555,1400,7
171850,42345,688,5
171851,37414,1197,6
171852,30828,1231,10
171853,34572,40,2
171854,7595,1846,10
171855,17148,135,6
171856,20559,1802,8
171857,35720,1006,6
171858,27548,1670,1
171859,37224,615,1
171860,32191,445,8
171861,5736,1875,9
171862,13330,242,9
171863,11087,1362,8
171864,36568,1191,8
171865,25067,515,9
171866,3611,1420,9
171867,19841,481,7
171868,44753,195,7
171869,25828,682,4
171870,41545,1854,2
171871,38909,751,4
171872,10002,1618,5
171873,44237,1506,9
171874,46779,299,8
171875,23025,716,4
171876,29703,1080,5
171877,40764,1069,2
171878,33300,1845,8
171879,18461,1348,9
171880,9626,1671,2
171881,14970,1417,1
171882,1036,1114,4
171883,34093,1155,1
171884,47898,757,6
171885,33550,760,6
171886,7560,1081,1
171887,46119,676,4
171888,34802,326,10
171889,17036,1010,10
171890,42815,239,3
171891,26048,40,2
171892,38880,1348,9
171893,48800,163,3
171894,38743,749,5
171895,40332,1194,6
171896,23031,177,2
171897,9166,431,1
171898,8278,105,5
171899,7693,625,6
171900,31085,1467,3
171901,38506,1457,3
171902,36527,1084,5
171903,15639,966,4
171904,12744,1197,3
171905,47138,498,1
171906,14444,743,1
171907,40532,937,8
171908,48245,758,8
171909,11331,1178,1
171910,8587,949,1
171911,17859,246,4
171912,1278,263,1
171913,27390,1563,3
171914,10261,1088,6
171915,43441,287,9
171916,42000,1169,4
171917,31254,428,1
171918,10481,1948,5
171919,7595,973,1
171920,39910,385,9
171921,22787,913,6
171922,48638,728,3
171923,21899,301,6
171924,37639,1140,9
171925,47856,706,2
171926,15099,1122,6
171927,33016,231,4
171928,21526,82,6
171929,14323,1917,3
171930,7972,1889,1
171931,44331,1525,5
171932,27429,113,6
171933,26276,1572,8
171934,48246,873,2
171935,24308,215,1
171936,26404,761,5
171937,2554,1221,5
171938,5339,1435,1
171939,41917,1964,6
171940,30051,1542,9
171941,10725,1464,5
171942,23390,1051,9
171943,45748,1977,9
171944,7934,1119,10
171945,10138,1818,5
171946,44744,795,3
171947,38095,1093,4
171948,31781,1067,4
171949,40474,824,9
171950,29192,1354,2
171951,41954,927,1
171952,9099,1190,1
171953,49745,826,7
171954,480,702,2
171955,34347,1968,1
171956,8027,725,2
171957,47240,1902,6
171958,27510,1170,8
171959,37640,982,3
171960,5269,1146,2
171961,5155,1796,3
171962,37544,786,5
171963,42012,907,1
171964,19917,925,3
171965,24259,261,1
171966,38188,234,8
171967,22232,1041,6
171968,17037,46,9
171969,30027,186,1
171970,1215,398,8
171971,12141,681,2
171972,13420,1284,9
171973,40985,1693,4
171974,24270,1674,3
171975,37030,1455,2
171976,35186,1222,5
171977,13911,148,8
171978,14340,929,7
171979,40400,1383,9
171980,43714,1313,2
171981,14865,778,6
171982,4571,522,1
171983,39947,1729,10
171984,1046,1536,2
171985,42559,528,9
171986,42417,434,6
171987,9749,1688,7
171988,37654,704,10
171989,12368,827,4
171990,34732,166,1
171991,45578,505,10
171992,8064,503,3
171993,9541,1159,5
171994,8616,1636,6
171995,44648,619,5
171996,19482,837,10
171997,12421,522,4
171998,14938,819,8
171999,24056,798,3
172000,22178,675,5
172001,47251,814,8
172002,25254,1988,2
172003,44876,261,8
172004,4799,1561,4
172005,27166,1332,9
172006,35738,1768,9
172007,33835,450,7
172008,9430,325,5
172009,46848,1116,10
172010,26360,1296,6
172011,40735,1543,5
172012,11224,895,8
172013,20086,760,8
172014,10776,1096,3
172015,9542,690,7
172016,22195,712,3
172017,25302,246,2
172018,27333,602,5
172019,25138,1050,4
172020,40819,837,9
172021,2000,252,3
172022,41447,1916,5
172023,1234,1875,3
172024,25486,1346,9
172025,9359,1203,9
172026,36091,378,6
172027,13598,488,1
172028,36347,691,7
172029,37329,1316,7
172030,2076,337,4
172031,3520,780,2
172032,34613,1563,7
172033,46334,1521,5
172034,27685,299,9
172035,21983,657,5
172036,26346,342,1
172037,676,954,5
172038,22406,992,1
172039,16968,1620,4
172040,7945,317,10
172041,6034,846,7
172042,47972,1036,4
172043,18102,867,9
172044,39973,1432,2
172045,31539,1083,7
172046,17181,214,1
172047,27384,1077,2
172048,21798,1214,1
172049,42458,1472,5
172050,20194,516,9
172051,27684,1355,2
172052,40293,1693,10
172053,43795,1804,7
172054,11269,566,3
172055,981,1584,1
172056,15116,1370,4
172057,17788,139,8
172058,41432,390,4
172059,10247,9,6
172060,23998,1746,4
172061,12331,24,10
172062,31273,1714,8
172063,41133,820,9
172064,10533,1524,8
172065,28375,418,10
172066,6937,638,10
172067,10453,868,10
172068,954,1158,3
172069,44613,1219,7
172070,9116,1912,9
172071,38387,1022,6
172072,12867,521,9
172073,23486,1189,2
172074,20604,389,7
172075,31525,1519,9
172076,47899,1676,7
172077,1044,80,9
172078,48668,69,5
172079,45565,400,3
172080,21636,1918,2
172081,44407,1024,5
172082,42319,1287,7
172083,9055,618,4
172084,47398,1926,10
172085,32272,941,5
172086,11580,324,1
172087,8076,315,5
172088,6503,1283,7
172089,42577,221,1
172090,37088,710,1
172091,7832,112,5
172092,40044,1387,8
172093,45915,1239,2
172094,15753,1690,1
172095,33634,44,6
172096,49231,1301,8
172097,24762,1631,1
172098,37633,1105,6
172099,42743,681,9
172100,48186,725,2
172101,10080,767,2
172102,1781,1372,9
172103,20737,1210,4
172104,9753,357,3
172105,44681,529,2
172106,5272,1684,2
172107,1631,1781,1
172108,43962,58,4
172109,45540,1547,7
172110,12411,952,9
172111,12697,39,2
172112,39870,1097,2
172113,943,1966,2
172114,30279,143,9
172115,15803,1282,5
172116,29925,259,7
172117,45847,1559,5
172118,7333,151,4
172119,30167,1150,7
172120,5936,1737,7
172121,43906,1676,3
172122,21629,833,2
172123,33292,984,4
172124,19548,38,5
172125,18350,140,3
172126,14570,9,3
172127,11343,1778,6
172128,16387,286,2
172129,22128,1361,7
172130,18533,1642,3
172131,3814,165,7
172132,19363,909,9
172133,47835,1554,3
172134,34710,1850,1
172135,47646,343,1
172136,9469,1516,9
172137,39348,111,3
172138,17381,1895,6
172139,16100,485,1
172140,12028,857,8
172141,32326,1513,2
172142,10072,105,5
172143,28565,1538,3
172144,9924,612,6
172145,45524,1191,4
172146,31056,1809,2
172147,20560,1407,1
172148,35027,192,9
172149,48663,1552,10
172150,12320,1903,7
172151,3971,54,10
172152,3737,173,5
172153,24546,1342,3
172154,40011,98,4
172155,6536,1390,4
172156,24772,521,6
172157,12186,965,1
172158,29409,1764,7
172159,2197,237,8
172160,39196,680,5
172161,7569,1035,6
172162,14835,1901,9
172163,21525,158,1
172164,33146,497,5
172165,2215,648,6
172166,41561,1124,2
172167,13683,533,8
172168,30447,11,9
172169,35356,1877,5
172170,40895,1546,1
172171,3860,1468,1
172172,6632,476,4
172173,12010,637,6
172174,49638,918,4
172175,33963,1577,10
172176,1928,1918,1
172177,40035,37,1
172178,20943,1927,5
172179,28742,804,4
172180,34528,798,6
172181,41101,941,2
172182,34191,420,6
172183,1144,326,6
172184,26554,498,1
172185,8027,666,1
172186,31441,799,4
172187,24395,203,7
172188,16108,1229,9
172189,40174,1901,7
172190,4626,1240,1
172191,23756,1616,2
172192,49507,955,10
172193,6803,222,9
172194,6484,1401,6
172195,7493,1262,1
172196,13193,1460,10
172197,48225,543,6
172198,24524,161,4
172199,49879,1693,5
172200,15194,1570,9
172201,24383,603,4
172202,46779,1523,3
172203,32307,884,8
172204,32947,682,10
172205,1137,470,1
172206,29946,679,5
172207,41394,1689,9
172208,16434,1961,9
172209,39757,633,1
172210,9883,786,10
172211,28574,1719,2
172212,8314,1318,2
172213,42410,1416,10
172214,32867,321,2
172215,44135,1648,8
172216,37369,78,9
172217,23806,205,1
172218,10928,300,6
172219,42968,1206,7
172220,272,983,4
172221,44356,430,5
172222,10842,921,5
172223,21263,875,10
172224,9741,594,2
172225,44096,420,2
172226,37120,552,9
172227,20015,1565,9
172228,36104,162,2
172229,3010,1047,10
172230,44668,1167,9
172231,41323,1692,4
172232,9202,1961,5
172233,12821,1994,3
172234,44258,1536,8
172235,30996,1653,4
172236,20921,70,9
172237,46886,1316,7
172238,28121,768,4
172239,31362,1701,5
172240,12445,1103,7
172241,22234,502,10
172242,8276,297,2
172243,34721,128,4
172244,40088,512,7
172245,4358,1172,4
172246,6507,1787,8
172247,49815,257,8
172248,17632,677,9
172249,1342,533,9
172250,16922,566,1
172251,24519,1477,6
172252,39114,1211,9
172253,23606,873,7
172254,12708,469,6
172255,5734,166,8
172256,40004,1496,8
172257,15619,1674,10
172258,6037,1849,4
172259,19844,535,8
172260,42157,6,10
172261,17860,1452,1
172262,19951,466,5
172263,36980,705,7
172264,17474,877,8
172265,10406,1088,7
172266,40534,829,2
172267,71,1622,10
172268,31407,1793,5
172269,500,939,3
172270,11436,473,8
172271,21947,337,2
172272,27739,1535,9
172273,47832,152,10
172274,7692,259,4
172275,14503,491,3
172276,11659,1566,9
172277,4727,1897,9
172278,28913,1833,5
172279,16105,744,4
172280,34296,311,5
172281,15311,823,9
172282,18279,938,6
172283,34639,1516,8
172284,16645,604,5
172285,6501,302,8
172286,25371,649,7
172287,24856,1896,6
172288,14124,1170,8
172289,48868,1556,2
172290,26635,1567,1
172291,18803,1720,1
172292,22829,970,6
172293,49913,1596,8
172294,35807,1847,3
172295,28345,1435,2
